ID_shower,E0,theta0,Nmuons,Class
7598.00000,1059.33997,   0.00000,  22.00000,   1.00000
7599.00000,1233.23999,   0.00000,  19.00000,   1.00000
7600.00000,1003.92999,   0.00000,  12.00000,   1.00000
11011.00000,12327.20020,   0.00000, 171.00000,   1.00000
11012.00000,13814.24023,   0.00000, 176.00000,   1.00000
11013.00000,14794.95996,   0.00000, 154.00000,   1.00000
11014.00000,10418.33984,   0.00000, 174.00000,   1.00000
11015.00000,10310.88965,   0.00000, 158.00000,   1.00000
11016.00000,13290.25977,   0.00000, 237.00000,   1.00000
11017.00000,14158.96973,   0.00000, 171.00000,   1.00000
11018.00000,13935.09961,   0.00000, 163.00000,   1.00000
11019.00000,14680.01953,   0.00000, 172.00000,   1.00000
11020.00000,10757.58008,   0.00000, 193.00000,   1.00000
11021.00000,14211.13965,   0.00000, 147.00000,   1.00000
7667.00000,1072.39001,   0.00000,  23.00000,   1.00000
7668.00000,1486.83997,   0.00000,  17.00000,   1.00000
7669.00000,1437.73999,   0.00000,  19.00000,   1.00000
7670.00000,1016.21002,   0.00000,  15.00000,   1.00000
7671.00000,1416.88000,   0.00000,  24.00000,   1.00000
7672.00000,1362.53003,   0.00000,  30.00000,   1.00000
7673.00000,1218.97998,   0.00000,  16.00000,   1.00000
7674.00000,1151.06006,   0.00000,  52.00000,   1.00000
7675.00000,1190.96997,   0.00000,  27.00000,   1.00000
7676.00000,1273.81995,   0.00000,  29.00000,   1.00000
7677.00000,1392.53003,   0.00000,  46.00000,   1.00000
6281.00000,22531.77930,   0.00000, 550.00000,   1.00000
6282.00000,22936.44922,   0.00000, 397.00000,   1.00000
6283.00000,18883.61914,   0.00000, 194.00000,   1.00000
6284.00000,20303.67969,   0.00000, 248.00000,   1.00000
6285.00000,19809.47070,   0.00000, 326.00000,   1.00000
6286.00000,21437.07031,   0.00000, 293.00000,   1.00000
6287.00000,24402.11914,   0.00000, 287.00000,   1.00000
6288.00000,23833.13086,   0.00000, 325.00000,   1.00000
6289.00000,16789.38086,   0.00000, 149.00000,   1.00000
6290.00000,16222.20996,   0.00000, 339.00000,   1.00000
6291.00000,21079.74023,   0.00000, 207.00000,   1.00000
12694.00000,9869.33984,   0.00000, 155.00000,   1.00000
12695.00000,6376.89014,   0.00000, 236.00000,   1.00000
12696.00000,6877.52979,   0.00000, 121.00000,   1.00000
12697.00000,6721.06006,   0.00000,  67.00000,   1.00000
12698.00000,6490.87988,   0.00000,  89.00000,   1.00000
12699.00000,7948.72998,   0.00000, 122.00000,   1.00000
12700.00000,6350.18994,   0.00000, 111.00000,   1.00000
12701.00000,7363.64990,   0.00000,  59.00000,   1.00000
12702.00000,6752.47998,   0.00000, 105.00000,   1.00000
12703.00000,6994.56006,   0.00000, 127.00000,   1.00000
12704.00000,8747.45020,   0.00000, 241.00000,   1.00000
2541.00000,4948.52002,   0.00000,  86.00000,   1.00000
2542.00000,5236.22021,   0.00000, 115.00000,   1.00000
2543.00000,5654.06006,   0.00000,  99.00000,   1.00000
2544.00000,4856.62012,   0.00000,  85.00000,   1.00000
2545.00000,5499.91016,   0.00000, 128.00000,   1.00000
2546.00000,5024.16992,   0.00000,  54.00000,   1.00000
2547.00000,4214.37988,   0.00000,  55.00000,   1.00000
2548.00000,4477.45020,   0.00000,  67.00000,   1.00000
2549.00000,4997.60010,   0.00000,  79.00000,   1.00000
2550.00000,5876.04980,   0.00000, 167.00000,   1.00000
2551.00000,5745.50000,   0.00000, 112.00000,   1.00000
24893.00000,41908.26172,   0.00000,1067.00000,   1.00000
24894.00000,58926.10156,   0.00000, 504.00000,   1.00000
24895.00000,59693.10938,   0.00000, 578.00000,   1.00000
24896.00000,43738.23828,   0.00000, 831.00000,   1.00000
24897.00000,39913.07031,   0.00000, 370.00000,   1.00000
24898.00000,59756.10156,   0.00000,1068.00000,   1.00000
24899.00000,58939.28906,   0.00000, 718.00000,   1.00000
24900.00000,50791.91016,   0.00000, 919.00000,   1.00000
24901.00000,43619.42969,   0.00000,  62.00000,   1.00000
24902.00000,40424.91016,   0.00000, 510.00000,   1.00000
24903.00000,61756.91016,   0.00000, 729.00000,   1.00000
15070.00000,6517.60010,   0.00000, 135.00000,   1.00000
15071.00000,6799.89014,   0.00000,  99.00000,   1.00000
